Date,HomeTeam,AwayTeam,FTR,VCH,B365H,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,AM1,AM2,AM3,AM4,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,H2HM1,H2HM2,H2HM3,H2HM4,H2HM5,final1,final2
2017-04-08,Tottenham,Watford,0,1.22,1.25,0.5882352941176471,0.3428571428571428,0.2178217821782178,0.4948453608247423,2.096774193548387,1.1935483870967742,3,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,1.2258064516129032,-0.3870967741935484,0.9032258064516128,0.2580645161290322,-10.0,1,-1,-1,-1,-1,1.0,0.0
2017-04-08,West Brom,Southampton,1,2.9,3.0,0.3823529411764705,0.3523809523809524,0.3762376237623762,0.3814432989690721,1.4193548387096775,1.2903225806451613,0,3,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0.032258064516129,0.0,0.1290322580645161,-0.0967741935483871,8.0,1,2,1,0,1,0.0,1.0
2017-04-08,West Ham,Swansea,0,2.1,2.1,0.4019607843137255,0.3428571428571428,0.5346534653465347,0.6494845360824743,1.064516129032258,0.9032258064516128,1,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,-0.4193548387096774,-0.8709677419354839,0.1612903225806451,-0.0967741935483871,-5.0,1,1,2,2,1,1.0,0.0
2017-04-09,Everton,Leicester,0,1.73,1.75,0.5196078431372549,0.3714285714285714,0.3366336633663366,0.5257731958762887,0.03125,0.0,0,1,3,3,1,3,3,3,0,0,0,0,1,0,0,0,0.59375,-0.375,0.03125,-0.15625,10.0,1,1,1,-1,-1,1.0,0.0
2017-04-09,Sunderland,Man United,1,8.5,10.0,0.2352941176470588,0.4571428571428571,0.5544554455445545,0.2474226804123711,0.0,0.09375,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,-1.0,0.75,-0.09375,-0.3125,12.0,0,0,1,1,1,0.0,1.0
2017-04-10,Crystal Palace,Arsenal,0,4.4,4.5,0.4117647058823529,0.6,0.495049504950495,0.4123711340206185,0.09375,0.09375,3,1,3,3,3,1,3,0,1,0,0,0,0,0,0,0,-0.25,0.71875,0.0,0.15625,13.0,0,1,0,0,1,1.0,0.0
2017-04-15,Crystal Palace,Leicester,1,1.75,1.73,0.4117647058823529,0.3714285714285714,0.495049504950495,0.5257731958762887,0.09375,0.0,3,1,3,3,1,3,3,3,1,0,0,0,1,0,0,0,-0.25,-0.375,0.09375,0.0,14.0,0,1,2,-1,-1,0.0,1.0
2017-04-15,Everton,Burnley,0,1.45,1.4,0.5196078431372549,0.3047619047619048,0.3366336633663366,0.4536082474226804,0.03125,0.09375,0,1,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0.59375,-0.375,-0.0625,0.09375,-7.0,0,2,1,-1,-1,1.0,0.0
2017-04-15,Southampton,Man City,1,4.5,4.33,0.3627450980392157,0.5714285714285714,0.396039603960396,0.3608247422680412,0.0,0.09375,1,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,-0.09375,0.78125,-0.09375,0.03125,2.0,1,0,1,0,1,0.0,1.0
2017-04-15,Stoke,Hull,0,2.0,1.95,0.3235294117647059,0.3047619047619048,0.4455445544554455,0.6288659793814433,0.0,0.09375,1,1,1,0,3,3,1,3,0,0,0,0,0,0,0,0,-0.375,-0.90625,-0.09375,-0.15625,-9.0,1,2,1,2,1,1.0,0.0
2017-04-15,Sunderland,West Ham,1,3.3,3.3,0.2352941176470588,0.3904761904761905,0.5544554455445545,0.5876288659793815,0.0,0.0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,-1.0,-0.5,0.0,0.03125,10.0,0,0,1,1,1,0.0,1.0
2017-04-15,Tottenham,Bournemouth,0,1.25,1.25,0.6274509803921569,0.419047619047619,0.2178217821782178,0.5773195876288659,0.09375,0.03125,3,3,3,3,0,0,3,3,1,1,0,0,0,0,0,0,1.3125,-0.375,0.0625,0.1875,-13.0,1,-1,-1,-1,-1,1.0,0.0
2017-04-15,Watford,Swansea,0,2.5,2.4,0.3529411764705882,0.3523809523809524,0.5148514851485149,0.6804123711340206,0.0,0.0,1,3,3,1,1,0,1,1,0,0,0,0,0,0,0,0,-0.5,-0.90625,0.0,0.0625,1.0,1,-1,-1,-1,-1,1.0,0.0
2017-04-16,Man United,Chelsea,0,2.6,2.55,0.4901960784313725,0.6190476190476191,0.2376237623762376,0.2783505154639175,0.0909090909090909,0.0,3,3,3,0,1,3,3,1,0,0,0,0,0,0,0,0,0.7878787878787878,1.1515151515151516,0.0909090909090909,0.0606060606060606,-5.0,0,0,1,0,1,1.0,0.0
2017-04-16,West Brom,Liverpool,1,4.5,4.0,0.3823529411764705,0.6476190476190476,0.4059405940594059,0.4123711340206185,0.0,0.0909090909090909,1,1,0,3,3,0,3,0,0,0,0,0,0,0,0,0,-0.0606060606060606,0.8484848484848485,-0.0909090909090909,-0.2121212121212121,6.0,0,1,0,1,0,0.0,1.0
2017-04-17,Middlesbrough,Arsenal,1,6.5,7.0,0.2254901960784313,0.6095238095238096,0.3861386138613861,0.4123711340206185,0.0,0.0909090909090909,1,0,1,0,3,3,1,3,0,0,0,0,0,0,0,0,-0.4848484848484848,0.7272727272727273,-0.0909090909090909,-0.2424242424242424,16.0,1,-1,-1,-1,-1,0.0,1.0
2017-04-22,Bournemouth,Middlesbrough,0,1.87,1.85,0.4411764705882353,0.219047619047619,0.5841584158415841,0.4020618556701031,0.0,0.0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,-0.4242424242424242,-0.4848484848484848,0.0,0.1818181818181818,-2.0,0,-1,-1,-1,-1,1.0,0.0
2017-04-22,Hull,Watford,0,1.91,1.91,0.3235294117647059,0.3523809523809524,0.6336633663366337,0.5360824742268041,0.0,0.0909090909090909,1,3,3,1,3,1,3,3,0,0,0,0,0,0,0,0,-0.9393939393939394,-0.4545454545454545,-0.0909090909090909,0.0,5.0,0,-1,-1,-1,-1,1.0,0.0
2017-04-22,Swansea,Stoke,0,2.2,2.2,0.3627450980392157,0.3238095238095238,0.6633663366336634,0.4845360824742268,0.0,0.0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.9090909090909092,-0.3939393939393939,0.0,0.0,3.0,0,2,0,1,1,1.0,0.0
2017-04-22,West Ham,Everton,1,3.25,3.3,0.4117647058823529,0.5428571428571428,0.5643564356435643,0.3711340206185567,0.0909090909090909,0.0909090909090909,3,1,1,1,3,0,1,3,0,0,1,0,0,0,0,0,-0.4545454545454545,0.6363636363636364,0.0,-0.2121212121212121,-4.0,0,1,0,0,1,0.0,1.0
2017-04-23,Burnley,Man United,1,6.25,5.75,0.3137254901960784,0.4761904761904761,0.4356435643564356,0.2474226804123711,0.0303030303030303,0.0909090909090909,0,3,1,0,3,3,3,0,0,0,0,0,0,0,0,0,-0.3636363636363636,0.7878787878787878,-0.0606060606060606,-0.1818181818181818,13.0,1,0,1,-1,-1,0.0,1.0
2017-04-23,Liverpool,Crystal Palace,1,1.45,1.5,0.6666666666666666,0.419047619047619,0.396039603960396,0.5360824742268041,0.0909090909090909,0.0303030303030303,3,0,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0.8484848484848485,-0.2424242424242424,0.0606060606060606,0.0303030303030303,-7.0,1,1,0,1,2,0.0,1.0
2017-04-25,Chelsea,Southampton,0,1.45,1.45,0.6372549019607843,0.3714285714285714,0.2673267326732673,0.4536082474226804,0.0,0.0,1,3,3,1,1,1,3,3,0,0,0,0,0,0,0,0,1.1515151515151516,-0.1515151515151515,0.0,0.0606060606060606,4.0,1,1,1,1,2,1.0,0.0
2017-04-26,Arsenal,Leicester,0,1.6,1.6,0.6274509803921569,0.3904761904761905,0.4158415841584158,0.5567010309278351,0.0,0.0,1,3,3,1,1,0,1,3,0,0,0,0,0,0,0,0,0.6470588235294118,-0.3823529411764705,0.0,0.0588235294117647,1.0,1,2,1,-1,-1,1.0,0.0
2017-04-26,Crystal Palace,Tottenham,1,5.5,5.5,0.4509803921568627,0.6571428571428571,0.5247524752475248,0.2268041237113402,0.088235294117647,0.088235294117647,3,0,3,1,3,3,3,3,0,0,0,0,1,1,0,0,-0.2058823529411764,1.3823529411764706,0.0,-0.1470588235294117,12.0,0,2,1,0,1,0.0,1.0
2017-04-26,Middlesbrough,Sunderland,0,2.3,2.3,0.2254901960784313,0.2476190476190476,0.4257425742574257,0.6082474226804123,0.0,0.0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,-0.5882352941176471,-0.9705882352941176,0.0,0.0294117647058823,1.0,1,-1,-1,-1,-1,1.0,0.0
2017-04-27,Man City,Man United,1,1.93,1.91,0.6176470588235294,0.4761904761904761,0.3465346534653465,0.2474226804123711,0.0294117647058823,0.0294117647058823,0,3,3,1,0,3,3,3,0,0,0,0,0,0,0,0,0.8235294117647058,0.7647058823529411,0.0,-0.088235294117647,-1.0,1,0,2,1,2,0.0,1.0
2017-04-29,Crystal Palace,Burnley,1,1.8,1.75,0.4509803921568627,0.3142857142857143,0.5247524752475248,0.4845360824742268,0.088235294117647,0.0,3,0,3,1,1,0,3,1,0,0,0,0,0,0,0,0,-0.2058823529411764,-0.4117647058823529,0.088235294117647,0.1470588235294117,-3.0,0,1,1,-1,-1,0.0,1.0
2017-04-29,Southampton,Hull,1,1.67,1.6,0.3823529411764705,0.3238095238095238,0.4356435643564356,0.6907216494845361,0.0294117647058823,0.0,0,1,1,3,1,1,3,3,0,0,0,0,0,0,0,0,-0.1470588235294117,-0.9705882352941176,0.0294117647058823,0.0294117647058823,-12.0,0,2,1,1,2,0.0,1.0
2017-04-29,Stoke,West Ham,1,2.1,2.0,0.3627450980392157,0.419047619047619,0.4752475247524752,0.6082474226804123,0.088235294117647,0.0294117647058823,3,1,1,1,0,3,1,1,0,0,1,0,0,0,1,0,-0.3235294117647059,-0.4411764705882353,0.0588235294117647,-0.0294117647058823,2.0,1,1,1,2,1,0.0,1.0
2017-04-29,Sunderland,Bournemouth,1,3.0,3.0,0.2549019607843137,0.4285714285714285,0.5841584158415841,0.6494845360824743,0.0,0.0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,-0.9705882352941176,-0.5294117647058824,0.0,-0.1176470588235294,1.0,1,-1,-1,-1,-1,0.0,1.0
2017-04-29,West Brom,Leicester,1,2.6,2.4,0.3823529411764705,0.3904761904761905,0.4158415841584158,0.5567010309278351,0.0,0.0,1,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,-0.088235294117647,-0.3823529411764705,0.0,-0.088235294117647,13.0,1,1,1,-1,-1,0.0,1.0
2017-04-30,Everton,Chelsea,1,3.9,3.5,0.5882352941176471,0.6571428571428571,0.3663366336633663,0.2989690721649484,0.088235294117647,0.088235294117647,3,3,0,1,3,1,3,3,0,0,0,0,0,0,0,0,0.6764705882352942,1.1764705882352942,0.0,0.0294117647058823,1.0,0,0,1,0,2,0.0,1.0
2017-04-30,Man United,Swansea,1,1.36,1.36,0.5,0.3714285714285714,0.2475247524752475,0.7010309278350515,0.0285714285714285,0.0857142857142857,0,0,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0.7428571428571429,-0.8285714285714286,-0.0571428571428571,0.2,-7.0,1,0,1,2,1,0.0,1.0
2017-04-30,Middlesbrough,Man City,1,13.0,13.0,0.2352941176470588,0.6190476190476191,0.4257425742574257,0.3814432989690721,0.0857142857142857,0.0285714285714285,3,1,1,0,0,0,3,3,0,0,0,0,0,0,0,0,-0.5428571428571428,0.8,0.0571428571428571,-0.1142857142857142,14.0,1,-1,-1,-1,-1,0.0,1.0
2017-04-30,Tottenham,Arsenal,0,1.91,1.85,0.696078431372549,0.6285714285714286,0.2178217821782178,0.4329896907216495,0.0857142857142857,0.0857142857142857,3,3,3,3,3,1,3,3,1,1,0,0,0,0,0,0,1.4,0.6857142857142857,0.0,0.1714285714285714,1.0,1,2,1,1,0,1.0,0.0
2017-05-01,Watford,Liverpool,1,6.25,5.75,0.3627450980392157,0.6666666666666666,0.5445544554455446,0.4329896907216495,0.0,0.0,1,1,3,1,1,3,3,0,0,0,0,0,0,0,0,0,-0.5142857142857142,0.8,0.0,-0.1142857142857142,5.0,0,-1,-1,-1,-1,0.0,1.0
2017-05-05,West Ham,Tottenham,0,9.0,8.5,0.4313725490196078,0.6761904761904762,0.5841584158415841,0.2268041237113402,0.0285714285714285,0.0857142857142857,0,0,3,1,3,3,3,3,0,0,0,0,1,1,0,0,-0.4285714285714285,1.4,-0.0571428571428571,-0.2857142857142857,4.0,0,1,1,2,1,1.0,0.0
2017-05-06,Bournemouth,Stoke,1,2.25,2.25,0.4803921568627451,0.3523809523809524,0.6237623762376238,0.5154639175257731,0.0857142857142857,0.0,3,1,1,0,1,3,1,1,0,0,0,0,0,0,1,0,-0.4,-0.3714285714285714,0.0857142857142857,0.0571428571428571,7.0,1,-1,-1,-1,-1,0.0,1.0
2017-05-06,Burnley,West Brom,1,2.3,2.25,0.3235294117647059,0.3714285714285714,0.4851485148514851,0.4432989690721649,0.0,0.0,1,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,-0.4571428571428571,-0.1142857142857142,0.0,0.0857142857142857,4.0,0,1,0,-1,-1,0.0,1.0
2017-05-06,Hull,Sunderland,1,1.45,1.44,0.3529411764705882,0.2476190476190476,0.6633663366336634,0.6185567010309279,0.0857142857142857,0.0,3,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,-0.8857142857142857,-0.9714285714285714,0.0857142857142857,0.2285714285714285,1.0,0,1,1,1,2,0.0,1.0
2017-05-06,Leicester,Watford,0,1.57,1.57,0.4117647058823529,0.3523809523809524,0.5346534653465347,0.5670103092783505,0.0857142857142857,0.0,3,1,0,1,1,1,3,1,0,0,0,0,0,0,0,0,-0.3428571428571428,-0.5142857142857142,0.0857142857142857,0.0285714285714285,-12.0,0,-1,-1,-1,-1,1.0,0.0
2017-05-06,Man City,Crystal Palace,0,1.29,1.29,0.6372549019607843,0.4380952380952381,0.3663366336633663,0.5567010309278351,0.0285714285714285,0.0,0,0,3,3,1,3,0,3,0,0,0,0,0,0,0,0,0.8,-0.2285714285714285,0.0285714285714285,0.0285714285714285,-11.0,1,0,2,1,2,1.0,0.0
2017-05-06,Swansea,Everton,0,2.8,2.8,0.392156862745098,0.5714285714285714,0.6831683168316832,0.4123711340206185,0.0277777777777777,0.0,0,3,1,1,1,0,3,3,0,0,1,0,0,0,0,0,-0.8055555555555556,0.5555555555555556,0.0277777777777777,-0.1111111111111111,1.0,1,1,1,0,1,1.0,0.0
2017-05-07,Arsenal,Man United,0,1.91,1.91,0.6666666666666666,0.4857142857142857,0.4158415841584158,0.2783505154639175,0.0833333333333333,0.0,3,3,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0.7222222222222222,0.6666666666666666,0.0833333333333333,0.1111111111111111,-3.0,1,1,1,1,0,1.0,0.0
2017-05-07,Liverpool,Southampton,1,1.6,1.62,0.696078431372549,0.3714285714285714,0.4158415841584158,0.4742268041237113,0.0833333333333333,0.0,3,1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0.8055555555555556,-0.1944444444444444,0.0833333333333333,0.2222222222222222,2.0,1,1,2,1,1,0.0,1.0
2017-05-08,Chelsea,Middlesbrough,0,1.15,1.17,0.7352941176470589,0.2476190476190476,0.2871287128712871,0.4639175257731959,0.0833333333333333,0.0277777777777777,3,3,3,1,0,3,1,1,0,0,0,0,0,0,0,0,1.2777777777777777,-0.5277777777777778,0.0555555555555555,0.1944444444444444,-8.0,1,-1,-1,-1,-1,1.0,0.0
2017-05-10,Southampton,Arsenal,1,3.6,3.6,0.3823529411764705,0.6476190476190476,0.4554455445544554,0.4329896907216495,0.0,0.0833333333333333,1,0,0,1,3,3,1,3,0,0,0,0,0,0,0,0,-0.1944444444444444,0.7222222222222222,-0.0833333333333333,-0.2777777777777778,4.0,0,2,0,1,0,0.0,1.0
2017-05-12,Everton,Watford,0,1.45,1.5,0.5882352941176471,0.3523809523809524,0.396039603960396,0.5979381443298969,0.0,0.0,1,0,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0.5555555555555556,-0.5833333333333334,0.0,0.1388888888888889,-2.0,0,-1,-1,-1,-1,1.0,0.0
2017-05-12,West Brom,Chelsea,1,10.0,10.0,0.4019607843137255,0.7142857142857143,0.4455445544554455,0.2989690721649484,0.0277777777777777,0.0833333333333333,0,1,1,1,3,3,3,1,0,0,1,0,0,0,0,0,-0.1111111111111111,1.2777777777777777,-0.0555555555555555,-0.3055555555555556,4.0,0,2,0,1,1,0.0,1.0
2017-05-13,Bournemouth,Burnley,0,1.93,1.91,0.4901960784313725,0.3333333333333333,0.6237623762376238,0.5051546391752577,0.0833333333333333,0.0833333333333333,3,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,-0.3611111111111111,-0.3888888888888889,0.0,0.0,-2.0,0,-1,-1,-1,-1,1.0,0.0
2017-05-13,Man City,Leicester,0,1.22,1.25,0.6862745098039216,0.4285714285714285,0.3663366336633663,0.5567010309278351,0.0833333333333333,0.0833333333333333,3,0,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0.9166666666666666,-0.25,0.0,0.1111111111111111,3.0,0,2,1,-1,-1,1.0,0.0
2017-05-13,Middlesbrough,Southampton,1,4.0,4.0,0.2549019607843137,0.3714285714285714,0.4455445544554455,0.4742268041237113,0.0277777777777777,0.0,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.5277777777777778,-0.1944444444444444,0.0277777777777777,0.0833333333333333,12.0,0,-1,-1,-1,-1,0.0,1.0
2017-05-13,Stoke,Arsenal,1,4.6,4.75,0.3823529411764705,0.6857142857142857,0.5148514851485149,0.4432989690721649,0.027027027027027,0.081081081081081,0,0,1,3,3,3,3,1,0,0,0,0,0,0,0,0,-0.3513513513513513,0.7837837837837838,-0.054054054054054,-0.1891891891891892,7.0,0,0,2,2,0,0.0,1.0
2017-05-13,Sunderland,Swansea,1,4.0,4.2,0.2745098039215686,0.3904761904761905,0.6138613861386139,0.711340206185567,0.0,0.081081081081081,1,3,1,1,3,0,3,1,0,0,0,0,0,0,0,0,-0.918918918918919,-0.7567567567567568,-0.081081081081081,-0.081081081081081,5.0,0,1,1,1,0,0.0,1.0
2017-05-14,Crystal Palace,Hull,0,2.05,2.1,0.4509803921568627,0.3428571428571428,0.6039603960396039,0.711340206185567,0.0,0.0,1,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,-0.4054054054054054,-0.8918918918918919,0.0,0.0,-3.0,1,1,0,2,1,1.0,0.0
2017-05-14,Tottenham,Man United,0,1.73,1.73,0.7156862745098039,0.4952380952380952,0.2376237623762376,0.2989690721649484,0.081081081081081,0.0,3,1,3,3,1,1,0,0,1,0,0,0,0,0,0,0,1.3243243243243243,0.6216216216216216,0.081081081081081,0.1891891891891892,-2.0,0,0,1,1,1,1.0,0.0
2017-05-14,West Ham,Liverpool,1,5.5,5.25,0.4411764705882353,0.6761904761904762,0.5841584158415841,0.4329896907216495,0.081081081081081,0.027027027027027,3,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,-0.3783783783783784,0.7837837837837838,0.054054054054054,-0.027027027027027,-1.0,1,0,2,1,0,0.0,1.0
2017-05-15,Chelsea,Watford,0,1.22,1.25,0.7450980392156863,0.3523809523809524,0.2871287128712871,0.6082474226804123,0.081081081081081,0.0,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,1.2702702702702702,-0.5945945945945946,0.081081081081081,0.2432432432432432,-3.0,1,-1,-1,-1,-1,1.0,0.0
2017-05-16,Arsenal,Sunderland,0,1.11,1.09,0.7058823529411765,0.2666666666666666,0.4257425742574257,0.6391752577319587,0.081081081081081,0.0,3,3,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0.7837837837837838,-0.918918918918919,0.081081081081081,0.2162162162162162,-15.0,1,1,1,2,1,1.0,0.0
2017-05-16,Man City,West Brom,0,1.13,1.14,0.7058823529411765,0.3904761904761905,0.3762376237623762,0.4742268041237113,0.081081081081081,0.0,3,3,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0.918918918918919,-0.1351351351351351,0.081081081081081,0.2702702702702703,-10.0,1,2,1,2,1,1.0,0.0
2017-05-17,Southampton,Man United,1,2.75,2.75,0.4019607843137255,0.4952380952380952,0.4653465346534653,0.2989690721649484,0.081081081081081,0.0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.1621621621621621,0.6216216216216216,0.081081081081081,0.0,1.0,0,1,1,1,1,0.0,1.0
2017-05-18,Leicester,Tottenham,1,4.33,4.5,0.4509803921568627,0.6952380952380952,0.5544554455445545,0.2474226804123711,0.0,0.081081081081081,1,3,3,1,3,1,3,3,0,0,0,0,1,0,0,0,-0.2702702702702703,1.3243243243243243,-0.081081081081081,-0.1351351351351351,-2.0,1,0,1,-1,-1,0.0,1.0
2017-05-21,Arsenal,Everton,0,1.36,1.45,0.7254901960784313,0.580952380952381,0.4257425742574257,0.422680412371134,0.0789473684210526,0.0789473684210526,3,3,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0.8157894736842105,0.5263157894736842,0.0,0.131578947368421,-9.0,0,2,1,0,1,1.0,0.0
2017-05-21,Burnley,West Ham,1,2.38,2.45,0.3725490196078431,0.4285714285714285,0.5247524752475248,0.6494845360824743,0.0,0.0,1,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,-0.3947368421052631,-0.4736842105263157,0.0,-0.0526315789473684,11.0,0,0,1,-1,-1,0.0,1.0
2017-05-21,Chelsea,Sunderland,0,1.13,1.14,0.7843137254901961,0.2666666666666666,0.3168316831683168,0.6597938144329897,0.0789473684210526,0.0,3,3,3,3,1,1,3,1,1,1,0,0,0,0,0,0,1.263157894736842,-0.9473684210526316,0.0789473684210526,0.3157894736842105,-7.0,1,2,1,1,1,1.0,0.0
2017-05-21,Hull,Tottenham,1,6.5,7.0,0.3529411764705882,0.7523809523809524,0.7227722772277227,0.2577319587628865,0.0,0.0789473684210526,1,1,0,3,3,3,1,3,0,0,0,0,0,0,0,0,-0.9736842105263158,1.4210526315789471,-0.0789473684210526,-0.2105263157894736,15.0,0,0,1,1,0,0.0,1.0
2017-05-21,Leicester,Bournemouth,1,1.93,2.0,0.4607843137254901,0.5142857142857142,0.6138613861386139,0.6804123711340206,0.0,0.0789473684210526,1,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0,-0.3947368421052631,-0.3157894736842105,-0.0789473684210526,-0.1052631578947368,-15.0,0,-1,-1,-1,-1,0.0,1.0
2017-05-21,Liverpool,Middlesbrough,0,1.11,1.14,0.7352941176470589,0.2571428571428571,0.4158415841584158,0.5154639175257731,0.0789473684210526,0.0,3,0,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0.868421052631579,-0.6052631578947368,0.0789473684210526,0.1578947368421052,-10.0,1,-1,-1,-1,-1,1.0,0.0
2017-05-21,Man United,Crystal Palace,0,2.5,2.5,0.5098039215686274,0.4761904761904761,0.2871287128712871,0.6288659793814433,0.0263157894736842,0.0789473684210526,0,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0.6052631578947368,-0.2894736842105263,-0.0526315789473684,-0.0789473684210526,-10.0,1,1,2,1,2,1.0,0.0
2017-05-21,Southampton,Stoke,1,1.8,1.8,0.4019607843137255,0.3809523809523809,0.4653465346534653,0.5773195876288659,0.0263157894736842,0.0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.1578947368421052,-0.4210526315789473,0.0263157894736842,0.0263157894736842,-3.0,1,0,2,1,1,0.0,1.0
2017-05-21,Swansea,West Brom,0,2.05,2.1,0.4215686274509804,0.4,0.6831683168316832,0.5051546391752577,0.0789473684210526,0.0,3,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,-0.6842105263157895,-0.1842105263157894,0.0789473684210526,0.2368421052631578,-2.0,0,0,2,1,1,1.0,0.0
2017-05-21,Watford,Man City,1,13.0,11.0,0.392156862745098,0.7142857142857143,0.6237623762376238,0.4020618556701031,0.0,0.0789473684210526,1,1,1,1,3,3,3,0,0,0,1,1,0,0,0,0,-0.6052631578947368,0.9473684210526316,-0.0789473684210526,-0.2894736842105263,9.0,0,-1,-1,-1,-1,0.0,1.0
2017-08-11,Arsenal,Leicester,0,1.53,1.53,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-7.0,2,1,2,1,-1,1.0,0.0
2017-08-12,Brighton,Man City,1,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15.0,-1,-1,-1,-1,-1,0.0,1.0
2017-08-12,Chelsea,Burnley,1,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-15.0,1,2,1,1,-1,0.0,1.0
2017-08-12,Crystal Palace,Huddersfield,1,1.83,1.83,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4.0,-1,-1,-1,-1,-1,0.0,1.0
2017-08-12,Everton,Stoke,0,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6.0,1,2,0,1,1,1.0,0.0
2017-08-12,Southampton,Swansea,1,1.65,1.62,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-7.0,0,2,1,1,1,0.0,1.0
2017-08-12,Watford,Liverpool,1,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13.0,1,0,-1,-1,-1,0.0,1.0
2017-08-12,West Brom,Bournemouth,0,2.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2,0,-1,-1,-1,1.0,0.0
2017-08-13,Man United,West Ham,0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-5.0,1,1,1,2,1,1.0,0.0
2017-08-13,Newcastle,Tottenham,1,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,16.0,1,1,1,1,0,0.0,1.0
2017-08-19,Bournemouth,Watford,1,2.0,2.0,0.0,0.0285714285714285,0.0099009900990099,0.0309278350515463,0.0,0.5,1,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,-0.5,0.0,-0.5,-0.5,-8.0,1,1,-1,-1,-1,0.0,1.0
2017-08-19,Burnley,West Brom,1,2.6,2.63,0.0294117647058823,0.0095238095238095,0.0198019801980198,0.0,1.5,1.5,3,2,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,6.0,1,0,1,0,-1,0.0,1.0
2017-08-19,Leicester,Brighton,0,1.73,1.73,0.0294117647058823,0.0,0.0396039603960396,0.0206185567010309,0.0,0.0,1,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,-0.5,-1.0,0.0,0.0,-6.0,-1,-1,-1,-1,-1,1.0,0.0
